x,y
-3.055,0.086810
-3.050,0.091850
-3.045,0.096894
-3.040,0.101944
-3.035,0.106998
-3.030,0.112058
-3.025,0.117124
-3.020,0.122195
-3.015,0.127273
-3.010,0.132358
-3.005,0.137449
-3.000,0.142547
-2.995,0.147652
-2.990,0.152765
-2.985,0.157885
-2.980,0.163014
-2.975,0.168151
-2.970,0.173297
-2.965,0.178452
-2.960,0.183615
-2.955,0.188789
-2.950,0.193972
-2.945,0.199165
-2.940,0.204369
-2.935,0.209583
-2.930,0.214808
-2.925,0.220044
-2.920,0.225292
-2.915,0.230552
-2.910,0.235824
-2.905,0.241108
-2.900,0.246405
-2.895,0.251716
-2.890,0.257039
-2.885,0.262376
-2.880,0.267728
-2.875,0.273093
-2.870,0.278474
-2.865,0.283869
-2.860,0.289279
-2.855,0.294706
-2.850,0.300148
-2.845,0.305607
-2.840,0.311082
-2.835,0.316575
-2.830,0.322084
-2.825,0.327612
-2.820,0.333158
-2.815,0.338722
-2.810,0.344305
-2.805,0.349908
-2.800,0.355530
-2.795,0.361172
-2.790,0.366834
-2.785,0.372518
-2.780,0.378222
-2.775,0.383948
-2.770,0.389697
-2.765,0.395467
-2.760,0.401261
-2.755,0.407077
-2.750,0.412918
-2.745,0.418783
-2.740,0.424672
-2.735,0.430586
-2.730,0.436526
-2.725,0.442492
-2.720,0.448484
-2.715,0.454503
-2.710,0.460550
-2.705,0.466625
-2.700,0.472728
-2.695,0.478860
-2.690,0.485021
-2.685,0.491212
-2.680,0.497434
-2.675,0.503687
-2.670,0.509971
-2.665,0.516288
-2.660,0.522637
-2.655,0.529019
-2.650,0.535436
-2.645,0.541886
-2.640,0.548372
-2.635,0.554894
-2.630,0.561452
-2.625,0.568046
-2.620,0.574679
-2.615,0.581349
-2.610,0.588058
-2.605,0.594807
-2.600,0.601597
-2.595,0.608427
-2.590,0.615299
-2.585,0.622213
-2.580,0.629170
-2.575,0.636172
-2.570,0.643218
-2.565,0.650309
-2.560,0.657447
-2.555,0.664632
-2.550,0.671865
-2.545,0.679146
-2.540,0.686477
-2.535,0.693859
-2.530,0.701292
-2.525,0.708778
-2.520,0.716316
-2.515,0.723909
-2.510,0.731557
-2.505,0.739261
-2.500,0.747022
-2.495,0.754842
-2.490,0.762721
-2.485,0.770660
-2.480,0.778660
-2.475,0.786723
-2.470,0.794850
-2.465,0.803041
-2.460,0.811299
-2.455,0.819624
-2.450,0.828017
-2.445,0.836480
-2.440,0.845015
-2.435,0.853621
-2.430,0.862302
-2.425,0.871057
-2.420,0.879890
-2.415,0.888800
-2.410,0.897790
-2.405,0.906861
-2.400,0.916014
-2.395,0.925252
-2.390,0.934576
-2.385,0.943987
-2.380,0.953487
-2.375,0.963079
-2.370,0.972763
-2.365,0.982542
-2.360,0.992418
-2.355,1.002392
-2.350,1.012466
-2.345,1.022643
-2.340,1.032925
-2.335,1.043313
-2.330,1.053811
-2.325,1.064419
-2.320,1.075142
-2.315,1.085980
-2.310,1.096936
-2.305,1.108013
-2.300,1.119214
-2.295,1.130540
-2.290,1.141996
-2.285,1.153583
-2.280,1.165304
-2.275,1.177163
-2.270,1.189162
-2.265,1.201305
-2.260,1.213595
-2.255,1.226035
-2.250,1.238628
-2.245,1.251378
-2.240,1.264288
-2.235,1.277363
-2.230,1.290606
-2.225,1.304021
-2.220,1.317612
-2.215,1.331384
-2.210,1.345340
-2.205,1.359484
-2.200,1.373823
-2.195,1.388360
-2.190,1.403100
-2.185,1.418049
-2.180,1.433211
-2.175,1.448591
-2.170,1.464197
-2.165,1.480032
-2.160,1.496104
-2.155,1.512417
-2.150,1.528980
-2.145,1.545797
-2.140,1.562877
-2.135,1.580226
-2.130,1.597851
-2.125,1.615759
-2.120,1.633960
-2.115,1.652460
-2.110,1.671269
-2.105,1.690395
-2.100,1.709847
-2.095,1.729634
-2.090,1.749766
-2.085,1.770254
-2.080,1.791108
-2.075,1.812338
-2.070,1.833957
-2.065,1.855976
-2.060,1.878408
-2.055,1.901265
-2.050,1.924561
-2.045,1.948309
-2.040,1.972525
-2.035,1.997223
-2.030,2.022419
-2.025,2.048130
-2.020,2.074373
-2.015,2.101167
-2.010,2.128529
-2.005,2.156480
-2.000,2.185040
-1.995,2.214231
-1.990,2.244076
-1.985,2.274598
-1.980,2.305822
-1.975,2.337775
-1.970,2.370484
-1.965,2.403977
-1.960,2.438285
-1.955,2.473440
-1.950,2.509475
-1.945,2.546427
-1.940,2.584331
-1.935,2.623228
-1.930,2.663159
-1.925,2.704167
-1.920,2.746300
-1.915,2.789605
-1.910,2.834136
-1.905,2.879948
-1.900,2.927098
-1.895,2.975648
-1.890,3.025665
-1.885,3.077219
-1.880,3.130383
-1.875,3.185239
