x,y
-3.330,-0.982304
-3.325,-0.983228
-3.320,-0.984128
-3.315,-0.985003
-3.310,-0.985853
-3.305,-0.986679
-3.300,-0.987480
-3.295,-0.988256
-3.290,-0.989008
-3.285,-0.989735
-3.280,-0.990437
-3.275,-0.991114
-3.270,-0.991767
-3.265,-0.992395
-3.260,-0.992998
-3.255,-0.993576
-3.250,-0.994130
-3.245,-0.994658
-3.240,-0.995162
-3.235,-0.995641
-3.230,-0.996095
-3.225,-0.996524
-3.220,-0.996928
-3.215,-0.997307
-3.210,-0.997661
-3.205,-0.997990
-3.200,-0.998295
-3.195,-0.998574
-3.190,-0.998829
-3.185,-0.999058
-3.180,-0.999263
-3.175,-0.999442
-3.170,-0.999597
-3.165,-0.999726
-3.160,-0.999831
-3.155,-0.999910
-3.150,-0.999965
-3.145,-0.999994
-3.140,-0.999999
-3.135,-0.999978
-3.130,-0.999933
-3.125,-0.999862
-3.120,-0.999767
-3.115,-0.999646
-3.110,-0.999501
-3.105,-0.999331
-3.100,-0.999135
-3.095,-0.998915
-3.090,-0.998669
-3.085,-0.998399
-3.080,-0.998104
-3.075,-0.997784
-3.070,-0.997438
-3.065,-0.997068
-3.060,-0.996673
-3.055,-0.996253
-3.050,-0.995808
-3.045,-0.995339
-3.040,-0.994844
-3.035,-0.994324
-3.030,-0.993780
-3.025,-0.993211
-3.020,-0.992617
-3.015,-0.991998
-3.010,-0.991354
-3.005,-0.990686
-3.000,-0.989992
-2.995,-0.989275
-2.990,-0.988532
-2.985,-0.987764
-2.980,-0.986972
-2.975,-0.986156
-2.970,-0.985314
-2.965,-0.984448
-2.960,-0.983557
-2.955,-0.982642
-2.950,-0.981702
-2.945,-0.980738
-2.940,-0.979749
-2.935,-0.978736
-2.930,-0.977698
-2.925,-0.976635
-2.920,-0.975549
-2.915,-0.974438
-2.910,-0.973302
-2.905,-0.972142
-2.900,-0.970958
-2.895,-0.969750
-2.890,-0.968517
-2.885,-0.967260
-2.880,-0.965979
