x,y
-3.095,-1.001086
-3.090,-1.001332
-3.085,-1.001604
-3.080,-1.001900
-3.075,-1.002221
-3.070,-1.002568
-3.065,-1.002940
-3.060,-1.003338
-3.055,-1.003761
-3.050,-1.004209
-3.045,-1.004683
-3.040,-1.005183
-3.035,-1.005708
-3.030,-1.006259
-3.025,-1.006836
-3.020,-1.007438
-3.015,-1.008067
-3.010,-1.008721
-3.005,-1.009402
-3.000,-1.010109
-2.995,-1.010842
-2.990,-1.011601
-2.985,-1.012387
-2.980,-1.013200
-2.975,-1.014039
-2.970,-1.014905
-2.965,-1.015798
-2.960,-1.016718
-2.955,-1.017665
-2.950,-1.018639
-2.945,-1.019640
-2.940,-1.020670
-2.935,-1.021726
-2.930,-1.022811
-2.925,-1.023924
-2.920,-1.025064
-2.915,-1.026233
-2.910,-1.027430
-2.905,-1.028656
-2.900,-1.029910
-2.895,-1.031194
-2.890,-1.032506
-2.885,-1.033848
-2.880,-1.035219
-2.875,-1.036619
-2.870,-1.038050
-2.865,-1.039510
-2.860,-1.041001
-2.855,-1.042522
-2.850,-1.044073
-2.845,-1.045656
-2.840,-1.047269
-2.835,-1.048913
-2.830,-1.050590
-2.825,-1.052297
-2.820,-1.054037
-2.815,-1.055809
-2.810,-1.057613
-2.805,-1.059451
-2.800,-1.061321
-2.795,-1.063224
-2.790,-1.065161
-2.785,-1.067131
-2.780,-1.069136
-2.775,-1.071175
-2.770,-1.073249
-2.765,-1.075358
-2.760,-1.077502
-2.755,-1.079681
-2.750,-1.081897
-2.745,-1.084149
-2.740,-1.086437
-2.735,-1.088763
-2.730,-1.091126
-2.725,-1.093526
-2.720,-1.095964
-2.715,-1.098441
-2.710,-1.100957
-2.705,-1.103512
-2.700,-1.106106
-2.695,-1.108741
-2.690,-1.111416
-2.685,-1.114132
-2.680,-1.116889
-2.675,-1.119688
-2.670,-1.122529
-2.665,-1.125412
-2.660,-1.128339
-2.655,-1.131310
-2.650,-1.134324
-2.645,-1.137383
-2.640,-1.140488
-2.635,-1.143638
-2.630,-1.146834
-2.625,-1.150077
-2.620,-1.153367
-2.615,-1.156705
-2.610,-1.160092
-2.605,-1.163527
-2.600,-1.167013
-2.595,-1.170548
-2.590,-1.174135
-2.585,-1.177773
-2.580,-1.181463
-2.575,-1.185207
-2.570,-1.189003
-2.565,-1.192855
-2.560,-1.196761
-2.555,-1.200723
-2.550,-1.204742
-2.545,-1.208817
-2.540,-1.212951
-2.535,-1.217144
-2.530,-1.221397
-2.525,-1.225710
-2.520,-1.230085
-2.515,-1.234522
-2.510,-1.239022
-2.505,-1.243586
-2.500,-1.248216
-2.495,-1.252911
-2.490,-1.257673
-2.485,-1.262504
-2.480,-1.267403
-2.475,-1.272373
-2.470,-1.277414
-2.465,-1.282527
-2.460,-1.287713
-2.455,-1.292975
-2.450,-1.298311
-2.445,-1.303725
-2.440,-1.309217
-2.435,-1.314789
-2.430,-1.320441
-2.425,-1.326175
-2.420,-1.331993
-2.415,-1.337896
-2.410,-1.343885
-2.405,-1.349962
-2.400,-1.356128
-2.395,-1.362384
-2.390,-1.368734
-2.385,-1.375177
-2.380,-1.381716
-2.375,-1.388352
-2.370,-1.395087
-2.365,-1.401923
-2.360,-1.408862
-2.355,-1.415906
-2.350,-1.423056
-2.345,-1.430314
-2.340,-1.437684
-2.335,-1.445165
-2.330,-1.452762
-2.325,-1.460475
-2.320,-1.468308
-2.315,-1.476263
-2.310,-1.484341
-2.305,-1.492546
-2.300,-1.500879
-2.295,-1.509345
-2.290,-1.517944
-2.285,-1.526680
-2.280,-1.535557
-2.275,-1.544575
-2.270,-1.553740
-2.265,-1.563053
-2.260,-1.572518
-2.255,-1.582138
-2.250,-1.591917
-2.245,-1.601857
-2.240,-1.611963
-2.235,-1.622238
-2.230,-1.632686
-2.225,-1.643311
-2.220,-1.654117
-2.215,-1.665107
-2.210,-1.676287
-2.205,-1.687661
-2.200,-1.699232
-2.195,-1.711007
-2.190,-1.722989
-2.185,-1.735184
-2.180,-1.747596
-2.175,-1.760232
-2.170,-1.773097
-2.165,-1.786196
-2.160,-1.799535
-2.155,-1.813121
-2.150,-1.826959
-2.145,-1.841057
-2.140,-1.855420
-2.135,-1.870057
-2.130,-1.884974
-2.125,-1.900179
-2.120,-1.915679
-2.115,-1.931483
-2.110,-1.947599
-2.105,-1.964035
-2.100,-1.980802
-2.095,-1.997907
-2.090,-2.015361
-2.085,-2.033175
-2.080,-2.051357
-2.075,-2.069920
-2.070,-2.088875
-2.065,-2.108234
-2.060,-2.128008
-2.055,-2.148211
-2.050,-2.168855
-2.045,-2.189956
-2.040,-2.211527
-2.035,-2.233584
-2.030,-2.256142
-2.025,-2.279219
-2.020,-2.302830
-2.015,-2.326994
-2.010,-2.351730
-2.005,-2.377058
-2.000,-2.402998
-1.995,-2.429572
-1.990,-2.456802
-1.985,-2.484712
-1.980,-2.513328
-1.975,-2.542674
-1.970,-2.572779
-1.965,-2.603671
-1.960,-2.635381
-1.955,-2.667940
-1.950,-2.701382
-1.945,-2.735743
-1.940,-2.771059
-1.935,-2.807370
-1.930,-2.844717
-1.925,-2.883144
-1.920,-2.922698
-1.915,-2.963427
-1.910,-3.005383
-1.905,-3.048622
-1.900,-3.093202
-1.895,-3.139185
-1.890,-3.186636
-1.885,-3.235626
-1.880,-3.286229
-1.875,-3.338525
-1.870,-3.392598
-1.865,-3.448539
-1.860,-3.506446
-1.855,-3.566421
-1.850,-3.628575
-1.845,-3.693029
-1.840,-3.759909
-1.835,-3.829354
-1.830,-3.901512
-1.825,-3.976542
-1.820,-4.054619
-1.815,-4.135928
-1.810,-4.220673
-1.805,-4.309073
-1.800,-4.401368
-1.795,-4.497818
-1.790,-4.598707
-1.785,-4.704347
-1.780,-4.815077
-1.775,-4.931272
-1.770,-5.053343
-1.765,-5.181743
-1.760,-5.316976
-1.755,-5.459596
-1.750,-5.610222
-1.745,-5.769544
-1.740,-5.938332
-1.735,-6.117451
-1.730,-6.307875
-1.725,-6.510702
-1.720,-6.727180
-1.715,-6.958729
-1.710,-7.206972
-1.705,-7.473775
-1.700,-7.761294
-1.695,-8.072030
-1.690,-8.408904
-1.685,-8.775349
-1.680,-9.175427
-1.675,-9.613980
-1.670,-10.096825
-1.665,-10.631014
-1.660,-11.225182
-1.655,-11.890012
-1.650,-12.638887
-1.645,-13.488797
-1.640,-14.461640
-1.635,-15.586139
-1.630,-16.900715
-1.625,-18.457971
-1.620,-20.331889
-1.615,-22.629924
-1.610,-25.514349
-1.605,-29.242328
-1.600,-34.247136
-1.595,-41.320078
-1.590,-52.076573
-1.585,-70.406693
-1.580,-108.653811
-1.575,-237.887918
-1.570,1255.766819
-1.565,172.524035
-1.560,92.625899
-1.555,63.308491
-1.550,48.088882
-1.545,38.769509
-1.540,32.476539
-1.535,27.941794
-1.530,24.518812
-1.525,21.843447
-1.520,19.694932
-1.515,17.931630
-1.510,16.458499
-1.505,15.209388
-1.500,14.136833
-1.495,13.205893
-1.490,12.390277
