x,y
0.705,0.005089
0.710,0.004600
0.715,0.004149
0.720,0.003735
0.725,0.003356
0.730,0.003008
0.735,0.002691
0.740,0.002401
0.745,0.002138
0.750,0.001899
0.755,0.001682
0.760,0.001486
0.765,0.001309
0.770,0.001150
0.775,0.001008
0.780,0.000880
0.785,0.000766
0.790,0.000665
0.795,0.000575
0.800,0.000495
0.805,0.000425
0.810,0.000363
0.815,0.000309
0.820,0.000262
0.825,0.000221
0.830,0.000185
0.835,0.000154
0.840,0.000128
0.845,0.000106
0.850,0.000087
0.855,0.000071
0.860,0.000057
0.865,0.000046
0.870,0.000036
0.875,0.000029
0.880,0.000022
0.885,0.000017
0.890,0.000013
0.895,0.000010
0.900,0.000007
0.905,0.000005
0.910,0.000004
0.915,0.000003
0.920,0.000002
0.925,0.000001
0.930,0.000001
0.935,0.000001
0.940,0.000000
0.945,0.000000
0.950,0.000000
0.955,0.000000
0.960,0.000000
0.965,0.000000
0.970,0.000000
0.975,0.000000
0.980,0.000000
0.985,0.000000
0.990,0.000000
0.995,0.000000
1.000,NaN
